filepath,label,ticker,date
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04716.png,-1,Microsoft_stock_data,2004-11-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04717.png,-1,Microsoft_stock_data,2004-11-19
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04718.png,-1,Microsoft_stock_data,2004-11-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04719.png,-1,Microsoft_stock_data,2004-11-23
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04720.png,1,Microsoft_stock_data,2004-11-24
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04721.png,-1,Microsoft_stock_data,2004-11-26
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04722.png,1,Microsoft_stock_data,2004-11-29
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04723.png,1,Microsoft_stock_data,2004-11-30
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04724.png,1,Microsoft_stock_data,2004-12-01
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04725.png,-1,Microsoft_stock_data,2004-12-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04726.png,1,Microsoft_stock_data,2004-12-03
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04727.png,1,Microsoft_stock_data,2004-12-06
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04728.png,-1,Microsoft_stock_data,2004-12-07
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04729.png,1,Microsoft_stock_data,2004-12-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04730.png,-1,Microsoft_stock_data,2004-12-09
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04731.png,-1,Microsoft_stock_data,2004-12-10
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04732.png,1,Microsoft_stock_data,2004-12-13
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04733.png,-1,Microsoft_stock_data,2004-12-14
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04734.png,-1,Microsoft_stock_data,2004-12-15
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04735.png,1,Microsoft_stock_data,2004-12-16
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04736.png,-1,Microsoft_stock_data,2004-12-17
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04737.png,-1,Microsoft_stock_data,2004-12-20
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04738.png,1,Microsoft_stock_data,2004-12-21
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04739.png,-1,Microsoft_stock_data,2004-12-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04740.png,1,Microsoft_stock_data,2004-12-23
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04741.png,-1,Microsoft_stock_data,2004-12-27
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04742.png,1,Microsoft_stock_data,2004-12-28
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04743.png,-1,Microsoft_stock_data,2004-12-29
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04744.png,-1,Microsoft_stock_data,2004-12-30
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04745.png,-1,Microsoft_stock_data,2004-12-31
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04746.png,1,Microsoft_stock_data,2005-01-03
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04747.png,1,Microsoft_stock_data,2005-01-04
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04748.png,-1,Microsoft_stock_data,2005-01-05
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04749.png,-1,Microsoft_stock_data,2005-01-06
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04750.png,-1,Microsoft_stock_data,2005-01-07
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04751.png,1,Microsoft_stock_data,2005-01-10
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04752.png,-1,Microsoft_stock_data,2005-01-11
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04753.png,1,Microsoft_stock_data,2005-01-12
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04754.png,-1,Microsoft_stock_data,2005-01-13
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04755.png,-1,Microsoft_stock_data,2005-01-14
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04756.png,1,Microsoft_stock_data,2005-01-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04757.png,-1,Microsoft_stock_data,2005-01-19
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04758.png,-1,Microsoft_stock_data,2005-01-20
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04759.png,-1,Microsoft_stock_data,2005-01-21
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04760.png,1,Microsoft_stock_data,2005-01-24
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04761.png,1,Microsoft_stock_data,2005-01-25
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04762.png,-1,Microsoft_stock_data,2005-01-26
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04763.png,1,Microsoft_stock_data,2005-01-27
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04764.png,1,Microsoft_stock_data,2005-01-28
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04765.png,1,Microsoft_stock_data,2005-01-31
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04766.png,1,Microsoft_stock_data,2005-02-01
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04767.png,1,Microsoft_stock_data,2005-02-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04768.png,-1,Microsoft_stock_data,2005-02-03
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04769.png,1,Microsoft_stock_data,2005-02-04
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04770.png,-1,Microsoft_stock_data,2005-02-07
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04771.png,1,Microsoft_stock_data,2005-02-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04772.png,-1,Microsoft_stock_data,2005-02-09
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04773.png,-1,Microsoft_stock_data,2005-02-10
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04774.png,-1,Microsoft_stock_data,2005-02-11
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04775.png,1,Microsoft_stock_data,2005-02-14
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04776.png,1,Microsoft_stock_data,2005-02-15
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04777.png,-1,Microsoft_stock_data,2005-02-16
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04778.png,-1,Microsoft_stock_data,2005-02-17
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04779.png,-1,Microsoft_stock_data,2005-02-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04780.png,-1,Microsoft_stock_data,2005-02-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04781.png,-1,Microsoft_stock_data,2005-02-23
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04782.png,1,Microsoft_stock_data,2005-02-24
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04783.png,-1,Microsoft_stock_data,2005-02-25
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04784.png,-1,Microsoft_stock_data,2005-02-28
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04785.png,1,Microsoft_stock_data,2005-03-01
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04786.png,-1,Microsoft_stock_data,2005-03-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04787.png,-1,Microsoft_stock_data,2005-03-03
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04788.png,0,Microsoft_stock_data,2005-03-04
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04789.png,1,Microsoft_stock_data,2005-03-07
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04790.png,-1,Microsoft_stock_data,2005-03-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04791.png,-1,Microsoft_stock_data,2005-03-09
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04792.png,1,Microsoft_stock_data,2005-03-10
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04793.png,-1,Microsoft_stock_data,2005-03-11
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04794.png,1,Microsoft_stock_data,2005-03-14
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04795.png,-1,Microsoft_stock_data,2005-03-15
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04796.png,-1,Microsoft_stock_data,2005-03-16
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04797.png,-1,Microsoft_stock_data,2005-03-17
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04798.png,-1,Microsoft_stock_data,2005-03-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04799.png,-1,Microsoft_stock_data,2005-03-21
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04800.png,-1,Microsoft_stock_data,2005-03-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04801.png,1,Microsoft_stock_data,2005-03-23
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04802.png,1,Microsoft_stock_data,2005-03-24
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04803.png,-1,Microsoft_stock_data,2005-03-28
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04804.png,-1,Microsoft_stock_data,2005-03-29
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04805.png,1,Microsoft_stock_data,2005-03-30
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04806.png,1,Microsoft_stock_data,2005-03-31
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04807.png,-1,Microsoft_stock_data,2005-04-01
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04808.png,1,Microsoft_stock_data,2005-04-04
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04809.png,1,Microsoft_stock_data,2005-04-05
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04810.png,1,Microsoft_stock_data,2005-04-06
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04811.png,1,Microsoft_stock_data,2005-04-07
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04812.png,-1,Microsoft_stock_data,2005-04-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04813.png,1,Microsoft_stock_data,2005-04-11
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04814.png,1,Microsoft_stock_data,2005-04-12
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04815.png,-1,Microsoft_stock_data,2005-04-13
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04816.png,-1,Microsoft_stock_data,2005-04-14
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04817.png,-1,Microsoft_stock_data,2005-04-15
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04818.png,1,Microsoft_stock_data,2005-04-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04819.png,-1,Microsoft_stock_data,2005-04-19
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04820.png,-1,Microsoft_stock_data,2005-04-20
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04821.png,1,Microsoft_stock_data,2005-04-21
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04822.png,-1,Microsoft_stock_data,2005-04-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04823.png,1,Microsoft_stock_data,2005-04-25
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04824.png,-1,Microsoft_stock_data,2005-04-26
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04825.png,1,Microsoft_stock_data,2005-04-27
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04826.png,-1,Microsoft_stock_data,2005-04-28
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04827.png,1,Microsoft_stock_data,2005-04-29
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04828.png,-1,Microsoft_stock_data,2005-05-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04829.png,1,Microsoft_stock_data,2005-05-03
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04830.png,-1,Microsoft_stock_data,2005-05-04
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04831.png,1,Microsoft_stock_data,2005-05-05
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04832.png,-1,Microsoft_stock_data,2005-05-06
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04833.png,-1,Microsoft_stock_data,2005-05-09
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04834.png,-1,Microsoft_stock_data,2005-05-10
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04835.png,1,Microsoft_stock_data,2005-05-11
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04836.png,1,Microsoft_stock_data,2005-05-12
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04837.png,1,Microsoft_stock_data,2005-05-13
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04838.png,1,Microsoft_stock_data,2005-05-16
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04839.png,-1,Microsoft_stock_data,2005-05-17
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04840.png,1,Microsoft_stock_data,2005-05-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04841.png,1,Microsoft_stock_data,2005-05-19
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04842.png,-1,Microsoft_stock_data,2005-05-20
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04843.png,1,Microsoft_stock_data,2005-05-23
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04844.png,-1,Microsoft_stock_data,2005-05-24
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04845.png,-1,Microsoft_stock_data,2005-05-25
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04846.png,1,Microsoft_stock_data,2005-05-26
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04847.png,1,Microsoft_stock_data,2005-05-27
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04848.png,-1,Microsoft_stock_data,2005-05-31
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04849.png,1,Microsoft_stock_data,2005-06-01
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04850.png,-1,Microsoft_stock_data,2005-06-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04851.png,-1,Microsoft_stock_data,2005-06-03
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04852.png,-1,Microsoft_stock_data,2005-06-06
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04853.png,1,Microsoft_stock_data,2005-06-07
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04854.png,-1,Microsoft_stock_data,2005-06-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04855.png,1,Microsoft_stock_data,2005-06-09
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04856.png,-1,Microsoft_stock_data,2005-06-10
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04857.png,-1,Microsoft_stock_data,2005-06-13
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04858.png,1,Microsoft_stock_data,2005-06-14
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04859.png,-1,Microsoft_stock_data,2005-06-15
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04860.png,-1,Microsoft_stock_data,2005-06-16
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04861.png,0,Microsoft_stock_data,2005-06-17
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04862.png,1,Microsoft_stock_data,2005-06-20
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04863.png,1,Microsoft_stock_data,2005-06-21
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04864.png,-1,Microsoft_stock_data,2005-06-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04865.png,1,Microsoft_stock_data,2005-06-23
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04866.png,-1,Microsoft_stock_data,2005-06-24
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04867.png,1,Microsoft_stock_data,2005-06-27
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04868.png,1,Microsoft_stock_data,2005-06-28
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04869.png,1,Microsoft_stock_data,2005-06-29
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04870.png,-1,Microsoft_stock_data,2005-06-30
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04871.png,-1,Microsoft_stock_data,2005-07-01
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04872.png,1,Microsoft_stock_data,2005-07-05
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04873.png,-1,Microsoft_stock_data,2005-07-06
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04874.png,-1,Microsoft_stock_data,2005-07-07
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04875.png,1,Microsoft_stock_data,2005-07-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04876.png,1,Microsoft_stock_data,2005-07-11
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04877.png,1,Microsoft_stock_data,2005-07-12
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04878.png,1,Microsoft_stock_data,2005-07-13
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04879.png,1,Microsoft_stock_data,2005-07-14
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04880.png,-1,Microsoft_stock_data,2005-07-15
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04881.png,-1,Microsoft_stock_data,2005-07-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04882.png,1,Microsoft_stock_data,2005-07-19
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04883.png,1,Microsoft_stock_data,2005-07-20
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04884.png,1,Microsoft_stock_data,2005-07-21
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04885.png,-1,Microsoft_stock_data,2005-07-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04886.png,1,Microsoft_stock_data,2005-07-25
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04887.png,-1,Microsoft_stock_data,2005-07-26
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04888.png,1,Microsoft_stock_data,2005-07-27
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04889.png,1,Microsoft_stock_data,2005-07-28
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04890.png,-1,Microsoft_stock_data,2005-07-29
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04891.png,1,Microsoft_stock_data,2005-08-01
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04892.png,1,Microsoft_stock_data,2005-08-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04893.png,1,Microsoft_stock_data,2005-08-03
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04894.png,1,Microsoft_stock_data,2005-08-04
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04895.png,1,Microsoft_stock_data,2005-08-05
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04896.png,-1,Microsoft_stock_data,2005-08-08
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04897.png,1,Microsoft_stock_data,2005-08-09
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04898.png,-1,Microsoft_stock_data,2005-08-10
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04899.png,1,Microsoft_stock_data,2005-08-11
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04900.png,-1,Microsoft_stock_data,2005-08-12
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04901.png,1,Microsoft_stock_data,2005-08-15
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04902.png,-1,Microsoft_stock_data,2005-08-16
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04903.png,1,Microsoft_stock_data,2005-08-17
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04904.png,-1,Microsoft_stock_data,2005-08-18
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04905.png,-1,Microsoft_stock_data,2005-08-19
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04906.png,1,Microsoft_stock_data,2005-08-22
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04907.png,-1,Microsoft_stock_data,2005-08-23
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04908.png,-1,Microsoft_stock_data,2005-08-24
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04909.png,1,Microsoft_stock_data,2005-08-25
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04910.png,-1,Microsoft_stock_data,2005-08-26
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04911.png,1,Microsoft_stock_data,2005-08-29
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04912.png,1,Microsoft_stock_data,2005-08-30
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04913.png,1,Microsoft_stock_data,2005-08-31
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04914.png,-1,Microsoft_stock_data,2005-09-01
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04915.png,-1,Microsoft_stock_data,2005-09-02
/content/drive/My Drive/Stockprice prediction/images/Microsoft_stock_data/Microsoft_stock_data_04916.png,-1,Microsoft_stock_data,2005-09-06
